skill,skill_percent,region,location_quotident,location_difference,location_change,absolute_location_change,num_ads,num_ads_per_skill
performing general clerical and administrative tasks,0.09486780715396578,West Wales and The Valleys,0.9542125040632246,-0.0045521928460342115,-0.045787495936775446,0.045787495936775446,1286,122.0
personal skills and development,0.23405909797822705,West Wales and The Valleys,0.9054160302434221,-0.02445090202177297,-0.0945839697565779,0.0945839697565779,1286,301.0
planning and scheduling events and activities,0.31493001555209954,West Wales and The Valleys,0.9721262364245571,-0.009029984447900485,-0.02787376357544291,0.02787376357544291,1286,405.0
presenting general information,0.13841368584758942,West Wales and The Valleys,0.8660056675692263,-0.021416314152410576,-0.13399433243077374,0.13399433243077374,1286,178.0
"promoting products, services, or programs",0.08553654743390357,West Wales and The Valleys,0.8480720546688832,-0.015323452566096435,-0.15192794533111675,0.15192794533111675,1286,109.99999999999999
providing general assistance to people,0.10964230171073094,West Wales and The Valleys,1.0837432214167337,0.008472301710730948,0.08374322141673374,0.08374322141673374,1286,141.0
providing information to the public and clients,0.15629860031104198,West Wales and The Valleys,1.3036833790227875,0.03640860031104198,0.3036833790227875,0.3036833790227875,1286,201.0
selling products or services,0.08786936236391912,West Wales and The Valleys,0.8714605014769327,-0.01296063763608088,-0.12853949852306734,0.12853949852306734,1286,112.99999999999999
supervising a team or group,0.1780715396578538,West Wales and The Valleys,0.8865896920978531,-0.0227784603421462,-0.1134103079021469,0.1134103079021469,1286,229.0
teaching and training,0.09331259720062209,West Wales and The Valleys,1.0841477541608238,0.007242597200622092,0.08414775416082376,0.08414775416082376,1286,120.0
using digital tools for collaboration and productivity,0.15085536547433903,West Wales and The Valleys,0.7861554300606547,-0.041034634525660973,-0.2138445699393453,0.2138445699393453,1286,194.0
work independently,0.10730948678071539,West Wales and The Valleys,1.1797436981169238,0.01634948678071539,0.1797436981169238,0.1797436981169238,1286,138.0
work skills,0.1656298600311042,West Wales and The Valleys,1.3943081070048335,0.046839860031104186,0.39430810700483354,0.39430810700483354,1286,213.0
working in teams,0.17418351477449456,West Wales and The Valleys,0.9443912100113564,-0.01025648522550543,-0.0556087899886436,0.0556087899886436,1286,224.0
accessing and analysing digital data,0.05562273276904474,West Yorkshire,1.113791204826687,0.0056827327690447405,0.11379120482668692,0.11379120482668692,3308,184.0
adapt to change,0.07345828295042321,West Yorkshire,0.8834429699389442,-0.00969171704957679,-0.11655703006105578,0.11655703006105578,3308,242.99999999999997
advising and consulting,0.14691656590084642,West Yorkshire,1.0336773791658793,0.004786565900846418,0.03367737916587932,0.03367737916587932,3308,485.99999999999994
advising on design or use of technologies,0.03355501813784764,West Yorkshire,1.4513416149588079,0.01043501813784764,0.45134161495880787,0.45134161495880787,3308,111.0
advising on educational or vocational matters,0.031136638452237003,West Yorkshire,1.4933639545437412,0.010286638452237002,0.49336395454374116,0.49336395454374116,3308,103.0
advising on products and services,0.034461910519951636,West Yorkshire,1.095419914810923,0.003001910519951634,0.09541991481092293,0.09541991481092293,3308,114.00000000000001
advocating for individual or community needs,0.05229746070133011,West Yorkshire,0.8871494605823598,-0.006652539298669893,-0.11285053941764023,0.11285053941764023,3308,173.0
analysing and evaluating information and data,0.11064087061668681,West Yorkshire,1.0771112793680568,0.00792087061668681,0.07711127936805684,0.07711127936805684,3308,366.0
analysing business operations,0.06892382103990327,West Yorkshire,1.091430261914541,0.0057738210399032736,0.09143026191454107,0.09143026191454107,3308,228.00000000000003
attend to detail,0.14600967351874244,West Yorkshire,1.1348490091616854,0.017349673518742448,0.1348490091616854,0.1348490091616854,3308,483.0
building and developing teams,0.0380894800483676,West Yorkshire,0.9751530990365489,-0.0009705199516324009,-0.024846900963451102,0.024846900963451102,3308,126.00000000000001
coaching and mentoring,0.21463119709794437,West Yorkshire,0.9816199272716413,-0.00401880290205564,-0.018380072728358732,0.018380072728358732,3308,710.0
"communication, collaboration and creativity",0.06378476420798065,West Yorkshire,1.1295336321583258,0.007314764207980655,0.1295336321583258,0.1295336321583258,3308,211.0
complying with health and safety procedures,0.0722490931076179,West Yorkshire,0.8644304032976537,-0.0113309068923821,-0.13556959670234625,0.13556959670234625,3308,239.00000000000003
complying with legal and organisational guidelines,0.11305925030229746,West Yorkshire,1.0524972100381442,0.005639250302297463,0.052497210038144226,0.052497210038144226,3308,374.0
conducting investigations,0.04201934703748488,West Yorkshire,1.0375147416662933,0.0015193470374848805,0.037514741666293316,0.037514741666293316,3308,139.0
coordinating activities with others,0.2883917775090689,West Yorkshire,1.0874501414369115,0.023191777509068923,0.08745014143691154,0.08745014143691154,3308,954.0
cope with pressure,0.05501813784764208,West Yorkshire,0.9913177990566141,-0.0004818621523579175,-0.008682200943385898,0.008682200943385898,3308,182.0
creating artistic designs or performances,0.032345828295042324,West Yorkshire,1.207384408176272,0.005555828295042323,0.2073844081762719,0.2073844081762719,3308,107.00000000000001
database and network design and administration,0.08071342200725513,West Yorkshire,1.1062694902310188,0.007753422007255137,0.10626949023101884,0.10626949023101884,3308,267.0
demonstrate consideration,0.03083434099153567,West Yorkshire,0.8399439115100973,-0.005875659008464328,-0.16005608848990271,0.16005608848990271,3308,102.0
demonstrate enthusiasm,0.1777509068923821,West Yorkshire,1.0236159337309652,0.0041009068923821,0.023615933730965155,0.023615933730965155,3308,588.0
demonstrate willingness to learn,0.044437726723095525,West Yorkshire,1.2141455388823914,0.007837726723095524,0.2141455388823914,0.2141455388823914,3308,147.0
designing structures or facilities,0.03536880290205562,West Yorkshire,1.2842702578814678,0.007828802902055624,0.28427025788146776,0.28427025788146776,3308,117.0
developing educational programmes,0.044135429262394194,West Yorkshire,1.0878833932066598,0.0035654292623941916,0.08788339320665983,0.08788339320665983,3308,146.0
"developing financial, business or marketing plans",0.07769044740024184,West Yorkshire,1.0741109829979514,0.00536044740024183,0.07411098299795138,0.07411098299795138,3308,257.0
developing instructive or promotional materials,0.032345828295042324,West Yorkshire,1.1618472807127271,0.004505828295042324,0.16184728071272714,0.16184728071272714,3308,107.00000000000001
developing objectives and strategies,0.046251511487303505,West Yorkshire,0.996155750318835,-0.00017848851269649385,-0.003844249681165035,0.003844249681165035,3308,153.0
developing operational policies and procedures,0.1133615477629988,West Yorkshire,1.0814877672486052,0.0085415477629988,0.08148776724860518,0.08148776724860518,3308,375.0
developing professional relationships or networks,0.23035066505441354,West Yorkshire,1.0687142296298298,0.01481066505441353,0.06871422962982976,0.06871422962982976,3308,762.0
developing solutions,0.09764207980652963,West Yorkshire,1.0496890970385897,0.004622079806529622,0.0496890970385897,0.0496890970385897,3308,323.0
directing operational activities,0.15205562273276904,West Yorkshire,0.97346749508815,-0.004144377267230964,-0.026532504911849997,0.026532504911849997,3308,503.0
electronics and automation,0.03174123337363966,West Yorkshire,1.063001787462815,0.0018812333736396604,0.06300178746281504,0.06300178746281504,3308,105.0
engaging with others to identify needs,0.035973397823458285,West Yorkshire,1.1574452324150026,0.004893397823458285,0.15744523241500263,0.15744523241500263,3308,119.0
executing financial transactions,0.09582829504232164,West Yorkshire,1.3030771694631718,0.022288295042321646,0.30307716946317176,0.30307716946317176,3308,317.0
"finance, banking and insurance",0.06015719467956469,West Yorkshire,1.076735183095842,0.00428719467956469,0.07673518309584204,0.07673518309584204,3308,199.0
gathering information from physical or electronic sources,0.03204353083434099,West Yorkshire,1.2868887885277507,0.007143530834340994,0.2868887885277507,0.2868887885277507,3308,106.0
identifying opportunities,0.061970979443772674,West Yorkshire,1.183103845814675,0.00959097944377267,0.18310384581467498,0.18310384581467498,3308,205.0
law,0.03143893591293833,West Yorkshire,0.9351259938411164,-0.002181064087061667,-0.06487400615888361,0.06487400615888361,3308,104.0
leading and motivating,0.2584643288996372,West Yorkshire,1.0002876616728094,7.432889963721045e-05,0.0002876616728093584,0.0002876616728093584,3308,854.9999999999999
listening and asking questions,0.034461910519951636,West Yorkshire,1.2614169297200453,0.007141910519951635,0.26141692972004527,0.26141692972004527,3308,114.00000000000001
literature and linguistics,0.039298669891172915,West Yorkshire,1.351398551966056,0.010218669891172913,0.35139855196605607,0.35139855196605607,3308,130.0
maintaining and enforcing physical security,0.04746070133010883,West Yorkshire,0.88562607445622,-0.006129298669891169,-0.11437392554378001,0.11437392554378001,3308,157.0
maintaining operational records,0.10973397823458284,West Yorkshire,0.9646095133138435,-0.004026021765417165,-0.03539048668615652,0.03539048668615652,3308,363.0
manage quality,0.08192261185006046,West Yorkshire,1.0469343367419868,0.0036726118500604588,0.04693433674198677,0.04693433674198677,3308,271.0
management and administration,0.1928657799274486,West Yorkshire,1.0573781794268016,0.010465779927448599,0.05737817942680157,0.05737817942680157,3308,638.0
management skills,0.08162031438935913,West Yorkshire,1.0691683834079004,0.0052803143893591226,0.06916838340790044,0.06916838340790044,3308,270.0
managing and analysing digital data,0.15084643288996372,West Yorkshire,1.0949944315473557,0.013086432889963723,0.09499443154735565,0.09499443154735565,3308,499.0
managing budgets or finances,0.10066505441354293,West Yorkshire,1.1053591129191054,0.009595054413542928,0.10535911291910538,0.10535911291910538,3308,333.0
managing human resources,0.03295042321644498,West Yorkshire,1.0329286274747642,0.0010504232164449817,0.032928627474764216,0.032928627474764216,3308,108.99999999999999
managing information,0.04322853688029021,West Yorkshire,1.0431596737521769,0.001788536880290209,0.043159673752176886,0.043159673752176886,3308,143.0
marketing and advertising,0.08313180169286578,West Yorkshire,1.0293685202187441,0.0023718016928657853,0.029368520218744143,0.029368520218744143,3308,275.0
mediating and resolving disputes,0.08887545344619105,West Yorkshire,1.0053784326492199,0.00047545344619104313,0.005378432649219889,0.005378432649219889,3308,294.0
meet commitments,0.06166868198307134,West Yorkshire,1.1958247427394095,0.010098681983071345,0.19582474273940953,0.19582474273940953,3308,204.0
monitoring and evaluating the performance of individuals,0.06378476420798065,West Yorkshire,1.074722227598663,0.004434764207980654,0.07472222759866298,0.07472222759866298,3308,211.0
monitoring developments in area of expertise,0.042623941958887544,West Yorkshire,1.069341243323822,0.0027639419588875447,0.06934124332382208,0.06934124332382208,3308,141.0
monitoring financial and economic resources and activity,0.039600967351874246,West Yorkshire,1.2114092184727516,0.006910967351874249,0.21140921847275163,0.21140921847275163,3308,131.0
monitoring operational activities,0.07799274486094317,West Yorkshire,1.1372520393838315,0.009412744860943165,0.13725203938383146,0.13725203938383146,3308,258.0
"monitoring, inspecting and testing equipment, systems and products",0.05985489721886336,West Yorkshire,0.9579849106732292,-0.0026251027811366387,-0.04201508932677078,0.04201508932677078,3308,198.0
negotiating and managing contracts and agreements,0.08827085852478839,West Yorkshire,1.1600848800734445,0.012180858524788382,0.16008488007344446,0.16008488007344446,3308,292.0
"organising, planning and scheduling work and activities",0.036275695284159616,West Yorkshire,1.4400831792044309,0.011085695284159616,0.44008317920443085,0.44008317920443085,3308,120.00000000000001
performing calculations,0.06862152357920194,West Yorkshire,1.0275759745313258,0.001841523579201934,0.027575974531325764,0.027575974531325764,3308,227.00000000000003
performing general clerical and administrative tasks,0.11577992744860943,West Yorkshire,1.1645536858641061,0.016359927448609438,0.16455368586410613,0.16455368586410613,3308,383.0
